country,year,Energy_HighTech,Energy_RnD,Energy_Patents,Openness_Top10Income_INV,Openness_HumanCapital,Cohesion_Gini_INV,Cohesion_Homicide_INV,Demography_Fertility,Hard_Population,Hard_GDP_USD,Hard_Military_Pct,Geo_Freshwater,Geo_ArableLand,Hard_EnergyVulnerability_INV,Openness_RegQuality,Cohesion_GovEffectiveness
TUN,2002,,0.54302,45.0,31.6,,40.8,,1.941,9971515.0,23141616604.5242,1.49264292624339,4.195,2771000.0,,,
TUN,2003,,0.65044,35.0,31.6,,40.8,,1.956,10071632.0,27453902261.4629,1.48388570363995,4.195,2790000.0,,,
TUN,2004,,0.73095,46.0,31.6,,40.8,1.91812781282378,1.95,10166163.0,31183885241.4396,1.42590206296513,4.195,2791000.0,,,
TUN,2005,,0.71195,56.0,29.1,,37.7,2.53523179941246,1.953,10255472.0,32272186694.8043,1.45160141621028,4.195,2730000.0,,,
TUN,2006,,0.67729,77.0,29.1,,37.7,2.40663186554563,1.952,10346410.0,34376664600.5898,1.44636242435988,4.195,2763000.0,,,
TUN,2007,,0.6654,76.0,29.1,,37.7,2.61451616726295,1.957,10441702.0,38915353866.757,1.26099385636655,4.195,2733000.0,,,
TUN,2008,,0.63933,76.0,29.1,,37.7,2.65588251893383,1.975,10542635.0,44859439902.2191,1.29062492574542,4.195,2835000.0,,,
TUN,2009,,0.70644,105.0,29.1,,37.7,2.39421321482698,2.004,10650681.0,43455740497.3061,1.2949496088007,4.195,2707000.0,,,
TUN,2010,,0.65806,113.0,29.3,,38.5,2.65651617409655,2.075,10765980.0,46206091937.9628,1.23617052057621,4.195,2823000.0,,,
TUN,2011,,0.67458,137.0,29.3,,38.5,2.65651617409655,2.189,10886035.0,48123325825.0739,1.48625780102894,4.195,2839000.0,,,
TUN,2012,,0.64937,150.0,29.3,,38.5,3.01553732901415,2.277,11009647.0,47311401812.6733,1.43987394498013,4.195,2848000.0,,,
TUN,2013,,0.637,112.0,29.3,,38.5,3.01553732901415,2.31,11141361.0,48685446413.953,1.5597373837127,4.195,2853000.0,,,
TUN,2014,,0.61988,142.0,29.3,,38.5,3.01553732901415,2.316,11274288.0,50271812920.612,1.8068874807375,4.195,2588000.0,,,
TUN,2015,,0.59413,180.0,25.6,,32.8,3.01553732901415,2.306,11402264.0,45779494041.9295,2.13959162946471,4.195,2570000.0,,,
TUN,2016,,0.56539,235.0,25.6,,32.8,3.01553732901415,2.275,11528674.0,44360072680.4476,2.22498472970201,4.195,2563600.0,,,
TUN,2017,,0.69953,172.0,25.6,,32.8,3.01553732901415,2.205,11650498.0,42163530590.9462,2.03182932622148,4.195,2606900.0,,,
TUN,2018,,0.71645,180.0,25.6,,32.8,3.01553732901415,2.133,11765514.0,42686504459.801,1.97644872011962,4.195,2569600.0,,,
TUN,2019,,0.74658,180.0,25.6,,32.8,4.80838825436222,2.1,11875081.0,41905642418.825,2.38327777746153,4.195,2569600.0,,,
TUN,2020,,0.74658,180.0,25.6,,32.8,4.69348024650292,2.0,11974057.0,42491780918.361,2.71275567542328,4.195,2831300.0,,,
TUN,2021,,0.74658,180.0,27.0,,33.7,4.69348024650292,1.8,12048622.0,47073234359.1819,2.62965981069507,4.195,2831300.0,,,
TUN,2022,,0.74658,180.0,27.0,,33.7,4.69348024650292,1.847,12119334.0,44929920092.7955,2.5712401122127,4.195,2831300.0,,,
TUN,2023,,0.74658,180.0,27.0,,33.7,4.69348024650292,1.832,12200431.0,48205328303.3398,2.48712212584858,4.195,2831300.0,,,
TUN,2024,,0.74658,180.0,27.0,,33.7,4.69348024650292,1.818,12277109.0,51332285656.5422,2.50636792573464,4.195,2831300.0,,,
BRA,2000,,1.04752,3179.0,,,,26.0748466246634,2.247,174018282.0,655448188259.351,1.73072614713627,5661.0,45448000.0,,,
BRA,2001,,1.06197,3439.0,46.1,,58.4,27.2006084949971,2.162,176301203.0,559983704094.17,1.95188244532532,5661.0,46025000.0,,,
BRA,2002,,1.00967,3481.0,46.1,,58.1,27.848196026942,2.081,178503484.0,509795270685.19,1.89577119915617,5661.0,46602000.0,,,
BRA,2003,,0.99939,3866.0,45.4,,57.6,28.2710884352715,2.006,180622688.0,558233724164.711,1.50347763554507,5661.0,47179000.0,,,
BRA,2004,,0.96343,4044.0,44.5,,56.5,26.4918363852054,1.973,182675143.0,669289321944.512,1.46126840890621,5661.0,47756000.0,,,
BRA,2005,,1.00247,4054.0,44.6,,56.3,25.7693915381983,1.942,184688101.0,891633826625.407,1.52401346273319,5661.0,48333000.0,,,
BRA,2006,,0.98807,3956.0,44.1,,55.6,26.3403064568888,1.896,186653106.0,1107626711163.23,1.48108495636286,5661.0,48914000.0,,,
BRA,2007,,1.08138,4194.0,43.2,,54.9,25.3144591379199,1.854,188552320.0,1397114247188.89,1.46629209992902,5661.0,49537000.0,,,
BRA,2008,,1.12904,4280.0,42.5,,54.0,26.3359303856077,1.815,190367302.0,1695855391757.96,1.44192408837717,5661.0,50159000.0,,,
BRA,2009,,1.11866,4271.0,42.2,,53.7,26.7914479705158,1.799,192079951.0,1666996294252.12,1.53862567601211,5661.0,50782000.0,,,
BRA,2010,,1.15992,4228.0,42.2,,53.7,26.9945684769237,1.786,193701929.0,2208838108484.35,1.53940698128362,5661.0,51405000.0,,,
BRA,2011,,1.13966,4695.0,41.7,,52.9,26.7470983503833,1.777,195284734.0,2616156606579.21,1.41185115924524,5661.0,52027000.0,,,
BRA,2012,,1.12684,4798.0,42.4,,53.4,28.6413621085766,1.766,196876111.0,2465228293706.86,1.37865646470437,5661.0,52650000.0,,,
BRA,2013,,1.19567,4959.0,41.8,,52.7,28.6404106359245,1.761,198478299.0,2472819362043.74,1.32944608382557,5661.0,53272000.0,,,
BRA,2014,,1.26971,4659.0,41.1,,52.1,29.8537931807395,1.775,200085127.0,2456043766032.38,1.330244423168,5661.0,53895000.0,,,
BRA,2015,,1.28464,4641.0,40.9,,51.9,28.8503019791216,1.777,201675532.0,1802211999456.42,1.36551715396161,5661.0,54518000.0,,,
BRA,2016,,1.19584,5200.0,42.0,,53.4,30.1193623667804,1.727,203218114.0,1795693265999.04,1.34797541299482,5661.0,55140000.0,,,
BRA,2017,,1.1175,5480.0,41.9,,53.3,31.1611756216413,1.74,204703445.0,2063514688805.78,1.41402166797586,5661.0,55762000.0,,,
BRA,2018,,1.15016,4980.0,42.5,,53.9,27.1606152370358,1.744,206107261.0,1916933708352.71,1.46967772350671,5661.0,55738000.0,,,
BRA,2019,,1.15115,5464.0,41.9,,53.5,21.2445602088385,1.705,207455459.0,1873288158838.63,1.38279724638797,5661.0,55714000.0,,,
BRA,2020,,1.21907,5280.0,39.4,,48.8,21.8129091470528,1.653,208660842.0,1476107292151.95,1.32666026860555,5661.0,55690000.0,,,
BRA,2021,,1.13371,4666.0,41.5,,52.9,20.5048626655709,1.638,209550294.0,1670647464062.96,1.14903763026142,5661.0,55666000.0,,,
BRA,2022,,1.18873,4666.0,40.8,,51.9,20.0811754127452,1.629,210306415.0,1951923832083.87,1.05240083845945,5661.0,55642000.0,,,
BRA,2023,,1.1938,4666.0,40.7,,51.5,19.2752957673079,1.619,211140729.0,2191131869706.02,1.00237538990131,5661.0,55642000.0,,,
BRA,2024,,1.1938,4666.0,39.3,,50.3,19.2752957673079,1.614,211998573.0,2185821648943.86,0.972774559040702,5661.0,55642000.0,,,
MEX,2000,,0.29205,431.0,42.4,,53.4,10.8866310831903,2.714,98625552.0,742061329749.127,0.4085181378342,409.0,22905000.0,,,
MEX,2001,,0.30815,534.0,42.4,,53.4,10.2748177070264,2.671,100099099.0,796064590549.136,0.405679210443065,409.0,23151000.0,,,
MEX,2002,,0.33745,526.0,39.9,,50.6,9.93415725652767,2.633,101548624.0,810666116401.915,0.391316389699324,409.0,23184000.0,,,
MEX,2003,,0.37454,468.0,39.9,,50.6,9.79524704840011,2.579,102978515.0,765549967703.273,0.386714351968895,409.0,23652000.0,,,
MEX,2004,,0.37053,565.0,39.7,,50.3,8.93632612354424,2.536,104394131.0,819459227375.022,0.348326583014086,409.0,23214000.0,,,
MEX,2005,,0.38103,584.0,40.3,,50.9,9.37610715749773,2.495,105811504.0,917571853529.104,0.340404650226474,409.0,23296000.0,,,
MEX,2006,,0.35298,574.0,39.5,,49.7,9.74512148491559,2.456,107253666.0,1020265057882.01,0.297483414235144,409.0,23363000.0,,,
MEX,2007,,0.38039,629.0,39.5,,49.7,8.15173722925145,2.421,108774360.0,1102355554971.95,0.383092431979546,409.0,23519000.0,,,
MEX,2008,,0.42416,685.0,39.7,,50.8,12.6895495806052,2.391,110374288.0,1161553459715.1,0.37317675556547,409.0,23306000.0,,,
MEX,2009,,0.45748,822.0,39.7,,50.8,17.6812940453664,2.364,111999721.0,943437415024.633,0.478488795822754,409.0,23144000.0,,,
MEX,2010,,0.47353,951.0,37.2,,47.7,22.6686472946558,2.34,113623895.0,1105424238731.09,0.433229899207479,409.0,22933000.0,,,
MEX,2011,,0.45268,1065.0,37.2,,47.7,23.6134785680132,2.317,115243504.0,1229013703416.76,0.447386999972132,409.0,22716000.0,,,
MEX,2012,,0.40284,1294.0,39.6,,49.6,22.2285552341782,2.294,116818208.0,1255110424817.79,0.455502051174913,409.0,22552000.0,,,
MEX,2013,,0.40806,1210.0,39.6,,49.6,19.4881727966757,2.269,118343573.0,1327436290282.67,0.48764287589738,409.0,22491000.0,,,
MEX,2014,,0.41962,1246.0,39.5,,48.9,16.7050327254596,2.211,119784261.0,1364507717614.13,0.495321031372806,409.0,22161000.0,,,
MEX,2015,,0.41477,1364.0,39.5,,48.9,17.1484302942078,2.137,121072306.0,1213294467716.88,0.45074282393045,409.0,22048000.0,,,
MEX,2016,,0.37601,1310.0,37.4,,46.9,20.0889396309777,2.086,122251351.0,1112233497452.7,0.480046272445401,409.0,21749000.0,,,
MEX,2017,,0.31955,1334.0,37.4,,46.9,25.9959360229634,2.041,123400057.0,1190721475906.0,0.424849155540147,409.0,20257000.0,,,
MEX,2018,,0.29816,1555.0,36.6,,46.0,29.4484283285099,2.03,124573711.0,1256300182879.73,0.464611544931539,409.0,19900000.0,,,
MEX,2019,,0.27629,1305.0,36.6,,46.0,29.150867187807,2.02,125762982.0,1304106203902.45,0.509337628297564,409.0,19400000.0,,,
MEX,2020,,0.29185,1132.0,35.1,,44.6,29.0010048931398,1.99,126799054.0,1121064767308.42,0.717690608258695,409.0,21683799.2,,,
MEX,2021,,0.27305,1117.0,35.1,,44.6,27.9675034061893,1.97,127648148.0,1316569466685.95,0.659404192954647,409.0,21672717.4,,,
MEX,2022,,0.25727,1117.0,34.4,,43.5,25.8814968854168,1.94,128613117.0,1466934724293.06,0.685819352028866,409.0,20567362.3,,,
MEX,2023,,0.26746,1117.0,34.4,,43.5,24.8589948436701,1.91,129739759.0,1798317581486.88,0.660371879752505,409.0,20023594.6,,,
MEX,2024,,0.25372,1117.0,33.4,,42.6,24.8589948436701,1.892,130861007.0,1856365616165.94,0.893257529320534,409.0,20023594.6,,,
ARG,2000,,0.43884,1062.0,37.7,,51.0,,2.591,37213984.0,284203750000.0,1.14882267666887,292.0,27640000.0,,,
ARG,2001,,0.4246,691.0,39.5,,53.3,8.31631763979875,2.531,37624825.0,268696750000.0,1.18423354187058,292.0,27746000.0,,,
ARG,2002,,0.38886,718.0,40.5,,53.8,9.38748649102565,2.493,38029349.0,97724004251.8602,1.09188047859748,292.0,27862000.0,,,
ARG,2003,,0.41012,792.0,37.7,,51.0,7.72167974407433,2.451,38424282.0,127586973492.177,1.06089505704838,292.0,29828200.0,,,
ARG,2004,,0.40376,786.0,35.3,,48.5,6.02330247756233,2.43,38815916.0,164657930452.787,0.883295358833529,292.0,31794400.0,,,
ARG,2005,,0.42075,1054.0,35.0,,47.8,5.6047423259877,2.426,39216789.0,198737095012.282,0.847154783885961,292.0,33791600.0,,,
ARG,2006,,0.45216,1020.0,33.8,,46.4,5.32783270151026,2.4,39622115.0,232557260817.308,0.788233877461469,292.0,35582500.0,,,
ARG,2007,,0.46007,937.0,33.7,,46.3,5.34525993519266,2.37,40016763.0,287530508430.568,0.792548175031362,292.0,36984900.0,,,
ARG,2008,,0.47055,801.0,32.5,,45.0,5.86530605419315,2.432,40424148.0,361558037110.419,0.762756475390461,292.0,35636300.0,,,
ARG,2009,,0.58398,640.0,31.3,,43.8,6.46679948327286,2.4,40854831.0,332976484577.619,0.886508576686385,292.0,34490700.0,,,
ARG,2010,,0.56104,552.0,31.8,,43.7,5.7739778082346,2.411,41288694.0,423627422092.49,0.814878118220695,292.0,38003100.0,,,
ARG,2011,,0.56597,688.0,31.0,,42.7,6.01715853502966,2.393,41730660.0,530158122010.442,0.764287095310235,292.0,38626500.0,,,
ARG,2012,,0.63491,735.0,29.8,,41.4,6.28057846262278,2.304,42161721.0,545982375701.128,0.784824735364742,292.0,39622900.0,,,
ARG,2013,,0.61849,643.0,29.5,,41.1,7.2142387373598,2.335,42582455.0,552025140252.246,0.83773642721392,292.0,39391300.0,,,
ARG,2014,,0.59396,509.0,30.1,,41.8,7.50277667235654,2.386,43024071.0,526319673731.638,0.878100924236765,292.0,38977326.1,,,
ARG,2015,,0.62262,546.0,30.1,,41.8,6.52528743235621,2.35,43477012.0,594749285413.212,0.850128597463815,292.0,40353234.6,,,
ARG,2016,,0.55815,884.0,30.7,,42.3,5.97945616037571,2.241,43900313.0,557532320662.955,0.809245362717563,292.0,40033679.5,,,
ARG,2017,,0.55632,393.0,30.0,,41.4,5.23155985787317,2.168,44288894.0,643628393281.364,0.84775481125944,292.0,40375486.3,,,
ARG,2018,,0.4883,425.0,30.1,,41.7,5.33872203870925,2.067,44654882.0,524819892360.176,0.732300347538541,292.0,40181000.0,,,
ARG,2019,,0.47813,442.0,31.3,,43.3,5.13191495105041,1.882,44973465.0,447754683615.225,0.699696134379197,292.0,40850000.0,,,
ARG,2020,,0.54126,930.0,30.6,,42.7,5.35272149985868,1.601,45191965.0,385740508436.965,0.734111593948744,292.0,41930000.0,,,
ARG,2021,,0.5236,406.0,31.2,,42.4,4.62126366336244,1.585,45312281.0,486564085480.036,0.631788619254705,292.0,42229000.0,,,
ARG,2022,,0.54951,406.0,29.8,,40.7,4.31202462020709,1.482,45407904.0,633993756301.08,0.684586409291956,292.0,43099000.0,,,
ARG,2023,,0.60111,406.0,31.0,,42.4,4.49291137824536,1.5,45538401.0,649461687959.174,0.75569413987974,292.0,40387343.1,,,
ARG,2024,,0.60111,406.0,31.2,,42.4,4.49291137824536,1.504,45696159.0,638365455340.04,0.618350391157195,292.0,40387343.1,,,
COL,2000,,0.13106,75.0,46.9,,58.4,67.8921586309151,2.574,39089934.0,99875074951.0278,3.03168353865852,2145.0,2818000.0,,,
COL,2001,,0.1329,65.0,46.3,,57.3,70.1095871523678,2.522,39709262.0,98200641203.3892,3.32387281880532,2145.0,2511601.0,,,
COL,2002,,0.15559,54.0,45.2,,56.0,70.3960948977152,2.489,40324680.0,97945812802.8882,3.41712762358197,2145.0,2091115.0,,,
COL,2003,,0.17398,82.0,42.8,,53.6,57.4608630160922,2.45,40937429.0,94644969157.0987,3.46398869081496,2145.0,2096231.0,,,
COL,2004,,0.16964,76.0,44.5,,55.0,48.6481875848116,2.384,41543171.0,117092416666.245,3.46501517406307,2145.0,1993338.0,,,
COL,2005,,0.16557,99.0,43.2,,53.9,42.9894132012747,2.309,42128977.0,145600529605.803,3.37467969392646,2145.0,1832657.0,,,
COL,2006,,0.16427,142.0,43.2,,53.9,40.9429758324124,2.241,42691084.0,161792958904.864,3.29582499135229,2145.0,1579283.0,,,
COL,2007,,0.18307,128.0,43.2,,53.9,39.7776140409658,2.195,43235374.0,206229540926.312,3.28630170949445,2145.0,1742330.0,,,
COL,2008,,0.19541,126.0,43.4,,55.0,36.8840024517578,2.155,43758808.0,242504150472.931,3.73724698565115,2145.0,1691868.0,,,
COL,2009,,0.19351,128.0,42.7,,54.1,35.7272410703666,2.096,44271541.0,232468663109.595,3.88696383706353,2145.0,1617050.0,,,
COL,2010,,0.19358,133.0,43.2,,54.4,34.5241750628259,2.01,44777319.0,286498534094.963,3.63691504613462,2145.0,1539045.0,,,
COL,2011,,0.19842,183.0,42.1,,53.3,35.6322084408409,1.938,45259614.0,334966134804.887,3.07710698956258,2145.0,1607323.0,,,
COL,2012,,0.22116,213.0,41.6,,53.6,35.9613009153726,1.899,45715810.0,370691143018.039,3.15600586340429,2145.0,1592318.0,,,
COL,2013,,0.25761,251.0,41.6,,53.5,33.4159707994424,1.86,46151584.0,382093697077.685,3.27226285651869,2145.0,1470337.0,,,
COL,2014,,0.30317,260.0,41.7,,53.6,28.654305199833,1.822,46565429.0,381240864422.407,3.10825884811044,2145.0,1545059.0,,,
COL,2015,,0.36542,321.0,40.3,,52.0,27.2152782480106,1.771,46969940.0,293492370193.166,3.10996008410671,2145.0,1560179.0,,,
COL,2016,,0.27051,545.0,40.2,,51.7,26.1438669043183,1.719,47437512.0,282720100286.228,3.07113102611539,2145.0,1681646.0,,,
COL,2017,,0.26109,595.0,39.4,,50.9,25.5510587151196,1.717,48131078.0,311866875156.879,3.20809672439436,2145.0,1780868.0,,,
COL,2018,,0.31233,415.0,40.0,,51.6,23.8207594532571,1.715,49024465.0,334198218098.276,3.0332327385044,2145.0,2235883.0,,,
COL,2019,,0.32201,422.0,40.6,,52.5,23.3990612924966,1.71,49907985.0,323031701192.84,3.14565669372153,2145.0,2315916.0,,,
COL,2020,,0.2894,369.0,42.0,,54.4,22.6427030734102,1.694,50629997.0,270348342541.465,3.53440413219336,2145.0,2344433.7,,,
COL,2021,,0.2894,432.0,43.7,,55.1,25.5801274097033,1.68,51188173.0,318524633225.395,3.1957582534691,2145.0,2396733.3,,,
COL,2022,,0.2894,432.0,43.5,,54.8,24.9488076386337,1.663,51737944.0,345632492851.448,2.79798282722927,2145.0,2452700.0,,,
COL,2023,,0.2894,432.0,43.1,,54.6,24.9134420347488,1.645,52321152.0,366291836137.916,2.96545217971359,2145.0,2549300.0,,,
COL,2024,,0.2894,432.0,42.7,,54.4,24.9134420347488,1.634,52886363.0,418818154879.271,3.35903368303836,2145.0,2549300.0,,,
CHL,2000,,,241.0,42.6,,52.8,,2.046,15503635.0,78339750721.364,2.68861587922595,885.0,1750000.0,,,
CHL,2001,,,246.0,42.6,,52.8,,2.007,15683849.0,71574739561.4329,2.64704914030913,885.0,1750000.0,,,
CHL,2002,,,391.0,42.6,,52.8,,1.934,15857925.0,70264045939.2773,2.53154295292261,885.0,1650000.0,,,
CHL,2003,,,329.0,41.4,,51.5,3.20129769251024,1.885,16024752.0,76492579644.0605,2.70297145376308,885.0,1500000.0,,,
CHL,2004,,,382.0,41.4,,51.5,3.20129769251024,1.844,16187322.0,99075985773.6682,2.71229041616156,885.0,1500000.0,,,
CHL,2005,,,361.0,41.4,,51.5,3.52319921168418,1.825,16348778.0,122294145163.192,2.53476302244179,885.0,1450000.0,,,
CHL,2006,,,291.0,38.2,,47.7,3.57376612166027,1.798,16509195.0,153843518170.864,2.50608218939499,885.0,1350000.0,,,
CHL,2007,,0.31143,403.0,38.2,,47.7,3.6949106294991,1.826,16671581.0,172491076033.863,2.33098056175611,885.0,1262000.0,,,
CHL,2008,,0.37492,531.0,38.2,,47.7,3.4918963063576,1.85,16838988.0,179894594475.405,2.58365229486108,885.0,1314921.4,,,
CHL,2009,,0.35403,343.0,38.4,,47.4,3.70376238471268,1.855,17009731.0,171777900623.892,2.27650789887703,885.0,1367842.9,,,
CHL,2010,,0.33165,328.0,38.4,,47.4,3.14874215608169,1.844,17181464.0,217051209238.534,2.25424093293149,885.0,1349264.3,,,
CHL,2011,,0.35288,339.0,38.0,,46.9,3.66532251337043,1.823,17351816.0,251382573893.87,2.26361278130337,885.0,1415685.7,,,
CHL,2012,,0.36213,336.0,38.0,,46.9,2.47729352143792,1.798,17519119.0,267024782486.855,2.04588028294284,885.0,1402107.1,,,
CHL,2013,,0.39031,340.0,38.2,,46.8,3.14355060592079,1.786,17687006.0,277395018842.417,1.99462247217943,885.0,1448528.6,,,
CHL,2014,,0.37668,452.0,38.2,,46.8,2.4518317226161,1.774,17864195.0,259560978224.359,1.9671068502734,885.0,1449150.0,,,
CHL,2015,,0.38296,443.0,36.8,,45.3,2.32163505387454,1.737,18047625.0,242450355830.884,1.9096233898132,885.0,1493371.4,,,
CHL,2016,,0.37103,386.0,36.8,,45.3,3.39405749254204,1.686,18267221.0,249344863928.438,1.92415844717468,885.0,1470592.9,,,
CHL,2017,,0.35679,425.0,36.9,,45.3,4.19745439747334,1.563,18558868.0,276154259981.097,1.94059250989466,885.0,1503214.3,,,
CHL,2018,,0.36916,406.0,36.9,,45.3,4.36665251518391,1.543,18893191.0,295857562991.709,1.87761395069212,885.0,1454935.7,,,
CHL,2019,,0.34243,438.0,36.9,,45.3,4.81306553520039,1.43,19197744.0,278285058719.466,1.86471710953666,885.0,1399225.9,,,
CHL,2020,,0.33525,372.0,37.3,,47.0,5.75613878004137,1.307,19370624.0,254042159309.311,2.06553058219768,885.0,1374905.0,,,
CHL,2021,,0.36063,402.0,37.3,,47.0,4.65658124495601,1.176,19456334.0,315325547162.072,1.6474241515743,885.0,1499105.0,,,
CHL,2022,,0.39205,402.0,34.6,,43.2,6.80201256720408,1.255,19553036.0,301226575540.242,1.54099069337002,885.0,1296900.0,,,
CHL,2023,,0.39205,402.0,34.6,,43.2,6.34829073035101,1.167,19658835.0,335518054097.637,1.63026388670906,885.0,1406900.0,,,
CHL,2024,,0.39205,402.0,34.3,,43.0,6.34829073035101,1.14,19764771.0,330267137371.592,1.57780388625485,885.0,1406900.0,,,
PER,2000,,0.11266,40.0,36.8,,49.1,,2.845,26598331.0,51744749133.213,1.78896684869544,1641.0,4168576.1,,,
PER,2001,,0.11096,36.0,39.1,,51.3,,2.744,26964601.0,52030158775.4055,1.75202012964839,1641.0,4144355.4,,,
PER,2002,,0.10614,29.0,42.1,,53.6,,2.693,27288217.0,54777553515.0809,1.54184022087652,1641.0,4120134.8,,,
PER,2003,,0.10813,32.0,42.2,,53.1,,2.661,27580490.0,58731030121.8671,1.5094994978724,1641.0,4095914.1,,,
PER,2004,,0.15578,38.0,37.9,,49.9,,2.673,27852190.0,66768703497.5687,1.38222353551043,1641.0,4071693.5,,,
PER,2005,,0.15578,27.0,38.5,,50.4,,2.643,28101180.0,76060606060.6061,1.58127268565483,1641.0,4047472.8,,,
PER,2006,,0.15578,39.0,38.2,,50.3,,2.619,28324491.0,88643193061.748,1.45621492625964,1641.0,4023252.2,,,
PER,2007,,0.15578,28.0,37.8,,50.0,,2.583,28530699.0,102170981144.136,1.30393825370825,1641.0,3999031.5,,,
PER,2008,,0.15578,31.0,35.4,,47.5,,2.528,28719041.0,120550599815.441,1.24669488192926,1641.0,3974810.9,,,
PER,2009,,0.15578,37.0,35.2,,47.0,,2.48,28896811.0,120822986521.479,1.52962572422539,1641.0,3950590.2,,,
PER,2010,,0.15578,39.0,34.2,,45.5,,2.421,29086019.0,147527631520.729,1.47697203873093,1641.0,3926369.6,,,
PER,2011,,0.08282,39.0,33.5,,44.7,5.5180019181967,2.413,29304086.0,171761737046.585,1.37118305528699,1641.0,3902148.9,,,
PER,2012,,0.0553,54.0,33.3,,44.4,6.65981599009637,2.356,29550366.0,192650021648.583,1.48351279277452,1641.0,3877928.3,,,
PER,2013,,0.08174,73.0,32.7,,43.9,6.75097413739705,2.317,29817919.0,201175543571.392,1.64306905104789,1641.0,3853707.6,,,
PER,2014,,0.10805,83.0,32.1,,43.1,6.89338555748064,2.271,30115826.0,200786250582.943,1.60248762240244,1641.0,3829487.0,,,
PER,2015,,0.11702,67.0,32.6,,43.4,7.37746900609372,2.229,30457600.0,189802976285.619,1.74508054943009,1641.0,3805266.3,,,
PER,2016,,0.12008,72.0,32.6,,43.6,7.88881315592262,2.189,30866494.0,191898104390.379,1.32190839942957,1641.0,3781045.7,,,
PER,2017,,0.12085,100.0,32.3,,43.3,7.9394377010568,2.152,31324637.0,211007984080.911,1.2652396703256,1641.0,3756825.0,,,
PER,2018,,0.12683,89.0,31.6,,42.4,7.68710269227761,2.118,31897584.0,222597009739.235,1.18979117011669,1641.0,3814351.0,,,
PER,2019,,0.15696,137.0,31.1,,41.5,7.3499267457301,2.086,32449303.0,228346006003.648,1.20589146228792,1641.0,3580226.0,,,
PER,2020,,0.17229,125.0,32.9,,43.7,5.79501314909191,2.056,32838579.0,201409694755.934,1.31677830419866,1641.0,3935261.0,,,
PER,2021,,0.13754,94.0,30.5,,40.1,8.60480803979216,2.029,33155882.0,226328766459.634,1.1644987739258,1641.0,4290296.0,,,
PER,2022,,0.16206,94.0,30.7,,40.3,8.60480803979216,2.004,33475438.0,246065570308.155,1.135133506685,1641.0,3918431.0,,,
PER,2023,,0.17611,94.0,30.6,,40.7,8.60480803979216,1.98,33845617.0,266958720837.988,1.23585995220031,1641.0,3918431.0,,,
PER,2024,,0.17611,94.0,30.3,,40.1,8.60480803979216,1.965,34217848.0,289221969062.941,0.909288680359786,1641.0,3918431.0,,,
VEN,2000,,,56.0,,,,32.7072022874003,2.79,24526708.0,117146466002.661,1.52657012884905,805.0,2595000.0,,,
VEN,2001,,,56.0,35.3,,47.2,31.8655925319861,2.779,24979922.0,122911036746.729,1.55510791113255,805.0,2598000.0,,,
VEN,2002,,,67.0,36.2,,48.9,37.8091067461912,2.739,25435671.0,92893587733.6549,1.15337359551171,805.0,2598000.0,,,
VEN,2003,,,85.0,35.1,,47.9,43.8038461298566,2.703,25892703.0,83620628582.1082,1.18269062721142,805.0,2600000.0,,,
VEN,2004,,,84.0,34.6,,47.3,36.8970797360357,2.639,26340838.0,112451400424.964,1.28830181236512,805.0,2650000.0,,,
VEN,2005,,0.18907,121.0,36.4,,49.3,37.1988094364987,2.629,26785804.0,145513489651.872,1.83171374924625,805.0,2655000.0,,,
VEN,2006,,0.31742,101.0,33.2,,44.7,45.0216395516922,2.595,27224686.0,183477522123.894,1.9784922172232,805.0,2655000.0,,,
VEN,2007,,0.2011,63.0,33.2,,44.7,47.5815663456695,2.524,27649363.0,230364012575.687,1.88899310620025,805.0,2659000.0,,,
VEN,2008,,0.23803,51.0,33.2,,44.7,52.0038429160992,2.475,28053696.0,315953388510.678,1.79355285179574,805.0,2700000.0,,,
VEN,2009,,0.24014,60.0,33.2,,44.7,49.1766420057909,2.422,28438298.0,329787628928.472,1.23107041540807,805.0,2600000.0,,,
VEN,2010,,0.18823,70.0,33.2,,44.7,45.3960162080437,2.396,28813101.0,393192354510.653,1.01348862784929,805.0,2600000.0,,,
VEN,2011,,0.15296,61.0,33.2,,44.7,48.3052863947894,2.398,29185212.0,316482190800.364,1.13040534078431,805.0,2600000.0,,,
VEN,2012,,0.2501,65.0,33.2,,44.7,54.3821288251794,2.379,29553826.0,372592062768.06,1.34147173233053,805.0,2600000.0,,,
VEN,2013,,0.31853,74.0,33.2,,44.7,54.3821288251794,2.334,29912198.0,258930655486.37,1.66955178280415,805.0,2600000.0,,,
VEN,2014,,0.33713,55.0,33.2,,44.7,62.9006092038036,2.296,30254079.0,214689614732.719,1.16181680999136,805.0,2600000.0,,,
VEN,2015,,0.33713,47.0,33.2,,44.7,51.2004132142202,2.253,30573972.0,125449241571.391,0.941375968866619,805.0,2600000.0,,,
VEN,2016,,0.33713,35.0,33.2,,44.7,56.5792047678519,2.217,30765720.0,112915034262.314,0.454046014282467,805.0,2600000.0,,,
VEN,2017,,0.33713,96.0,33.2,,44.7,47.9792075487112,2.183,30565323.0,115883275162.586,2.23333219917076,805.0,2600000.0,,,
VEN,2018,,0.33713,96.0,33.2,,44.7,47.9792075487112,2.151,29807592.0,102021093964.682,0.150853892569221,805.0,2600000.0,,,
